,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2477,250€,1,50 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,"Аеродром, Скопје"
2478,350€,2,51 m²,Струја,8 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,"Аеродром, Скопје"
2479,1МКД,"1,5",35 m²,Струја,5 кат  ,Во Зграда,Нов,Наместен,Да,2022,NaN,1 Балкон,1,Не,1 Паркинг,Североисток,Porta 
2480,1.200МКД,"1,5",50 m²,Струја,2 кат  ,Во Зграда,Реновиран,Луксузен,Не,NaN,NaN,2 Балкони,1,Да,1 Паркинг,Југ,"Ulica Makedonija, kaj bikot"
2481,350€,3,65 m²,Централно,1 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Тераса,1,Да,Повеќе од 3 паркинг места,Исток,"Карпош, Скопје"
2482,300€,2,67 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,"Аеродром, Скопје"
2483,1.500€,4,150 m²,Друго,3 кат  ,Во Зграда,Нов,Луксузен,Да,NaN,NaN,1 Балкон,1,Не,1 Гаража,Исток,NaN
2484,250€,2,50 m²,Струја,5 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,KISELA VODA RASADNIK
2485,1€,5,160 m²,Централно,5 кат  ,Во Зграда,Нов,Наместен,Да,2010,NaN,1 Тераса,2,Не,Повеќе од 3 паркинг места,Запад,Anastas Mitrev 1
2486,1.100€,4,125 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,2,Не,1 Гаража,Исток,CENTAR VODNO
2487,430€,3,78 m²,Централно,2 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,CENTAR 
2488,1€,3,100 m²,Струја,4 кат  ,Во Зграда,Нов,Наместен,Да,2008,2008,2 Балкони,2,Не,Нема,Исток,Anton Popov Br1
2489,1.000МКД,"1,5",30 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,2021,NaN,1 Тераса,1,Не,1 Паркинг,Југ,Методија Шаторов-Шарло
2490,NaN,6,3077 m²,Струја,3 кат  ,Во Зграда,Нов,Празен,Да,NaN,NaN,Повеќе од 3 балкони,Повеќе од 2,Не,Нема,Југ,NaN
2491,1€,4,70 m²,Струја,Приземје,Во Зграда,Нов,Празен,Да,2022,NaN,1 Тераса,1,Не,Нема,Северозапад,NaN
2492,300€,3,75 m²,Централно,9 кат  ,Во Зграда,Стар,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,V.KOMAROV
2493,400€,2,55 m²,Централно,8 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Северозапад,Taftalidze 1
2494,330€,2,56 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Гаража,Исток,Avtokomanda H.Kontinental-East Gate
2495,1.200€,4,170 m²,Струја,3 кат  ,Во Зграда,Нов,Наместен,Не,NaN,NaN,2 Балкони,2,Не,1 Паркинг,Југ,Zlokukjani-Vergina kompleks
2496,200€,1,32 m²,Централно,3 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југоисток,NaN
2497,1€,"3,5",61 m²,Струја,2 кат  ,Во Зграда,Нов,Луксузен,Да,2023,NaN,1 Балкон,1,Не,2 Паркинг места,Запад,Korcarin 
2498,1€,"3,5",75 m²,Централно,3 кат  ,Во Зграда,Нов,Луксузен,Да,2023,NaN,1 Тераса,2,Не,1 Гаража,Исток,Centar
2499,400€,2,58 m²,Централно,4 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,"karpos, taftalidze"
2500,300€,"3,5",55 m²,Струја,2 кат  ,Во Зграда,Нов,Полу наместен,Да,2022,2022,1 Балкон,1,Да,3 Паркинг места,Југоисток,Karpos
2501,250€,3,65 m²,Централно,1 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Север,Karpos
2502,250€,2,50 m²,Струја,5 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,NaN
2503,300€,3,78 m²,Централно,2 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,2 Балкони,2,Не,1 Паркинг,Исток,NaN
2504,1€,"2,5",70 m²,Струја,6 кат  ,Во Зграда,Нов,Луксузен,Да,NaN,NaN,2 Балкони,1,Не,1 Паркинг,Исток,NaN
2505,300€,2,56 m²,Централно,4 кат  ,Во Зграда,Нов,Наместен,Да,2015,NaN,1 Тераса,1,Да,Повеќе од 3 паркинг места,Запад,Aerodrom-Reonski centar
2506,250€,3,57 m²,Друго,4 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Повеќе од 3 паркинг места,Исток,"Кисела вода, Скопје"
2507,280€,"2,5",50 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Да,1 Паркинг,Исток,"Аеродром, Скопје"
2508,850€,3,105 m²,Струја,1 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,2,Не,1 Гаража,Југ, Vodno
2509,1€,2,42 m²,Централно,2 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,"vodno, panorama residence"
2510,NaN,3,65 m²,Централно,1 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Тераса,1,Да,Повеќе од 3 паркинг места,Исток,Волвоградска 13. Карпош 4
2511,35€,2,40 m²,Централно,2 кат  ,Во Зграда,Нов,Наместен,Да,2000,2023,1 Балкон,1,Да,1 Паркинг,Југ,Скопје Центар 
2512,400€,3,70 m²,Струја,3 кат  ,Во Зграда,Нов,Луксузен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,CENTAR-BOEMSKA ULICA
2513,350€,3,55 m²,Струја,5 кат  ,Во Зграда,Стар,Наместен,Да,2012,NaN,1 Балкон,1,Не,Нема,Исток,"ул. 9-ти Мај бр 26, Центар, Скопје"
2514,500€,3,70 m²,Струја,2 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,2 Балкони,2,Не,2 Паркинг места,Југоисток,"Центар, Дебар Маало"
2515,260€,2,52 m²,Централно,5 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,AERODROM
2516,680€,3,68 m²,Централно,Приземје,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,"vodno, panorama residence"
2517,230€,2,48 m²,Струја,4 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,AERODROM MICURIN
2518,250€,2,60 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,KISELA VODA RASADNIK
2519,500€,3,78 m²,Централно,3 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,2,Не,1 Паркинг,Североисток,NaN
2520,250€,2,55 m²,Централно,7 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,AERODROM
2521,250€,2,40 m²,Централно,5 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,PANDIL SISKOV AERODROM
2522,220€,2,54 m²,Централно,3 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,AERODROM TRI BISERI
2523,270€,"2,5",52 m²,Централно,4 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Да,1 Паркинг,Југ,"Карпош, Скопје"
2524,300€,3,72 m²,Струја,Приземје,Во куќа,Стар,Полу наместен,Не,NaN,NaN,Нема,1,Да,1 Паркинг,Југозапад,Дебарца 36
2525,NaN,4,90 m²,Централно,4 кат  ,Во Зграда,Нов,Луксузен,Да,NaN,NaN,1 Балкон,2,Не,1 Паркинг,Југоисток,Debar Maalo
2526,260€,2,52 m²,Централно,5 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Тераса,1,Не,Повеќе од 3 паркинг места,Североисток,Aerodrom-Voen bazen
2527,220€,2,38 m²,Друго,2 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Север,"Карпош, Скопје"
2528,350€,3,51 m²,Централно,2 кат  ,Во Зграда,Нов,Наместен,Да,2023,NaN,1 Балкон,1,Не,1 Паркинг,Исток,"Центар, Скопје"
2529,250€,2,39 m²,Централно,7 кат  ,Во Зграда,Нов,Наместен,Да,2020,NaN,1 Тераса,1,Не,1 Паркинг,Запад,NaN
2530,270€,2,45 m²,Струја,Приземје,Во Зграда,Нов,Наместен,Да,2020,NaN,Нема,1,Не,Нема,Југозапад,Centar
2531,220€,2,50 m²,Централно,3 кат  ,Во Зграда,Реновиран,Наместен,Да,2005,2017,1 Тераса,1,Не,1 Паркинг,Југоисток,NaN
2532,1.500МКД,3,60 m²,Централно,Приземје,Во Зграда,Нов,Наместен,Да,2021,NaN,1 Балкон,1,Да,3 Паркинг места,Исток,NaN
2533,75.000€,3,59 m²,Друго,1 кат  ,Во Зграда,Реновиран,Празен,Не,NaN,2022,1 Балкон,1,Да,1 Гаража,Југозапад,NaN
2534,88.000€,3,60 m²,Струја,2 кат  ,Во Зграда,Нов,Полу наместен,Не,2017,NaN,1 Балкон,1,Не,1 Паркинг,Исток,ул. Томе Арсовски
2535,NaN,3,64 m²,Струја,1 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,Ѓорче Петров 
2536,NaN,"1,5",45 m²,Друго,Приземје,Во Зграда,Нов,Наместен,Да,NaN,NaN,Нема,1,Не,1 Паркинг,Југ,NaN
2537,NaN,"1,5",40 m²,Струја,Приземје,Во Зграда,Нов,Наместен,Да,NaN,NaN,Нема,1,Не,1 Паркинг,Југ,NaN
2538,10.500МКД,2,55 m²,Централно,1 кат  ,Во Зграда,Нов,Празен,Да,NaN,NaN,1 Балкон,1,Не,1 Гаража,Исток,NaN
2539,320€,2,38 m²,Централно,2 кат  ,Во Зграда,Нов,Наместен,Да,2022,2023,1 Тераса,1,Не,Нема,Северозапад,Аеродром
2540,250€,2,45 m²,Струја,1 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Гаража,Југ,KISELA VODA CESMA
2541,350€,3,68 m²,Струја,1 кат  ,Во Зграда,Нов,Наместен,Не,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Исток,CENTAR DRZAVNA BOLNICA
2542,450€,2,60 m²,Струја,3 кат  ,Во Зграда,Нов,Наместен,Да,2023,NaN,1 Балкон,1,Не,1 Гаража,Југ,CENTAR DEBAR MAALO
2543,220€,2,50 m²,Струја,1 кат  ,Во Зграда,Реновиран,Наместен,Не,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Југ,KISELA VODA SAMPIONCE
2544,220€,2,64 m²,Струја,Сутерен стан,Во Зграда,Нов,Наместен,Да,NaN,NaN,Нема,1,Не,2 Паркинг места,Југозапад,Владимир Каваев
2545,450€,3,63 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Тераса,1,Не,2 Паркинг места,Југозапад,Ул. 23 ти Октомври бр. 19а
2546,15€,"1,5",40 m²,Централно,5 кат  ,Во Зграда,Нов,Наместен,Да,2020,2021,1 Балкон,1,Не,1 Паркинг,Исток,aerodrom
2547,25€,2,37 m²,Струја,Приземје,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,1 Паркинг,Североисток,Eseninova br.15
2548,350€,3,85 m²,Централно,5 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,2021,2 Балкони,2,Да,Повеќе од 3 паркинг места,Југозапад,Ulica Vič
2549,230€,"2,5",48 m²,Друго,4 кат  ,Во Зграда,Нов,Наместен,Не,NaN,NaN,Нема,1,Не,1 Паркинг,Исток,"Аеродром, Скопје"
2550,350€,3,76 m²,Централно,7 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,2 Балкони,1,Не,Нема,Југоисток,"Аеродром, Скопје"
2551,250€,3,67 m²,Централно,5 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Да,1 Паркинг,Исток,"Центар, Скопје"
2552,250€,3,65 m²,Централно,3 кат  ,Во Зграда,Стар,Наместен,Да,1995,NaN,1 Балкон,1,Да,1 Паркинг,Југ,NaN
2553,320€,3,90 m²,Централно,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,"Центар, Скопје"
2554,600€,4,96 m²,Струја,2 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Тераса,1,Не,1 Гаража,Исток,"Центар, Скопје"
2555,380€,3,70 m²,Струја,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,"Центар, Скопје"
2556,550€,4,140 m²,Струја,1 кат  ,Во Зграда,Нов,Наместен,Не,NaN,NaN,2 Балкони,2,Не,1 Паркинг,Североисток,NaN
2557,16.000МКД,"2,5",45 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,"Карпош, Скопје"
2558,400€,3,85 m²,Централно,1 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,1 Балкон,1,Да,1 Паркинг,Исток,Ul.Kiril i metodij br.2/2
2559,350€,2,60 m²,Централно,1 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,Jane Sandanski 24
2560,450€,3,95 m²,Централно,5 кат  ,Во Зграда,Реновиран,Наместен,Да,NaN,NaN,2 Балкони,2,Да,1 Паркинг,Запад,CENTAR-UNIVERZALNA 
2561,340€,3,65 m²,Струја,3 кат  ,Во Зграда,Нов,Наместен,Да,NaN,NaN,1 Балкон,1,Не,Нема,Исток,"Центар, Скопје"
2562,1.200МКД,"1,5",50 m²,Струја,2 кат  ,Во Зграда,Реновиран,Луксузен,Не,NaN,NaN,2 Балкони,1,Да,1 Паркинг,Југ,"Ulica Makedonija, kaj bikot "
